row,tag_name,article_id,source_feed_name,load_date,load_datetime,feed_name,headline,article_body,author_name,source_unique_id,source_type_name,channel_name,genre,publisher_name,publication_name,publisher_site_url,published_datetime,article_url,region,subregion,country,state,iso_language_code,circulation_size,page,sentiment_score,legacy_score,sentiment_band,sentiment_Correct,External_Strong_Pos,External_Pos,External_Neutral,External_Neg,External_Strong_Neg,Irrelevant,Passing_Mention,Comment,hit_strength,relevance,importance,vipr_weight,vipr_score
0,Aldi,8986066797,social-twitter,2021-07-08,2021-07-08 11:27:44,twitter,RT @lukethedumbass: not much im walking to aldi rn, RT @lukethedumbass: not much im walking to aldi rn,GaelicGalpal,1413097443223379971,Twitter,Social,,,Twitter,,2021-07-08 11:27:39,https://twitter.com/GaelicGalpal/status/1413097443223379971,,,Sweden,,en,192,,0,5,Neutral,1,,,1,,,,,,2,100,0.1,0.66,4.37007142674937
0,Aldi,8986227872,social-twitter,2021-07-08,2021-07-08 11:40:58,twitter,@Asher_Wolf @twiddlekins I made crackers with a pasta maker I got from Aldi yesterday for $20. So nice to create so… https://t.co/z1nqZFD193, @Asher_Wolf @twiddlekins I made crackers with a pasta maker I got from Aldi yesterday for $20. So nice to create something. https://t.co/ri1OCkx0ay,wadekelly,1413100773529903111,Twitter,Social,,,Twitter,,2021-07-08 11:40:53,https://twitter.com/wadekelly/status/1413100773529903111,,,Australia,,en,4197,,15,5,Neutral,1,,,1,,,,,,3,100,0.1,1.21,9.54314078944626
0,Aldi,8986383999,social-twitter,2021-07-08,2021-07-08 11:52:51,twitter,@QUEEN___chink Aldi’s got the same BS, @QUEEN___chink Aldi’s got the same BS,WeedMoneyReed,1413103764697931781,Twitter,Social,,,Twitter,,2021-07-08 11:52:46,https://twitter.com/WeedMoneyReed/status/1413103764697931781,,,Canada,,en,72,,0,5,Neutral,1,,,1,,,,,,2,100,0.1,0.66,4.37007142674937
0,Aldi,8986684525,social-twitter,2021-07-08,2021-07-08 12:15:51,twitter,"Aldi Special Buys Wednesday, 14 July 2021 - https://t.co/A3Z7Jqt7Jh https://t.co/thN0HCNDYX"," Aldi Special Buys Wednesday, 14 July 2021 - https://t.co/A3Z7Jqt7Jh https://t.co/thN0HCNDYX",ste01153,1413109552166305794,Twitter,Social,,,Twitter,,2021-07-08 12:15:46,https://twitter.com/ste01153/status/1413109552166305794,,,Other / Unknown,,en,7,,32,7,Positive,0,,,1,,,,,It's just a catologue from Aldi,2,100,0.1,0.66,6.76868591252805
0,Aldi,8986840141,regionals-web,2021-07-08,2021-07-08 12:26:03,opoint,"Soy-based Infant Formula Market Research Report by Age Group, by Type, by Distribution Channel, by Region - Global Forecast to 2026 - Cumulative Impact of COVID-19","  New York, July 08, 2021 (GLOBE NEWSWIRE) -- Reportlinker.com announces the release of the report ""Soy-based Infant Formula Market Research Report by  Age Group, by Type, by Distribution Channel, by Region - Global Forecast to 2026 - Cumulative Impact of COVID-19"" - https://www.reportlinker.com/p06087993/?utm_source=GNW The Global Soy-based Infant Formula Market size was estimated at USD 180.05 Million in 2020 and expected to reach USD 196.93 Million in 2021, at a Compound Annual Growth Rate (CAGR) 9.71% from 2020 to 2026 to reach USD 314.10 Million by 2026. Market Statistics: The report provides market sizing and forecast across five major currencies - USD, EUR GBP, JPY, and AUD. It helps organization leaders make better decisions when currency exchange data is readily available. In this report, the years 2018 and 2019 are considered historical years, 2020 as the base year, 2021 as the estimated year, and years from 2022 to 2026 are considered the forecast period. Market Segmentation & Coverage: This research report categorizes the Soy-based Infant Formula to forecast the revenues and analyze the trends in each of the following sub-markets: Based on Age Group, the Soy-based Infant Formula Market was studied across 0-6 Months Baby, 12-36 Months Baby, and 6-12 Months Baby. Based on Type, the Soy-based Infant Formula Market was studied across Low-Fat Soy-based Infant Formula and Whole-fat Soy-based Infant Formula. Based on Distribution Channel, the Soy-based Infant Formula Market was studied across Offline Mode and Online Mode. Based on Geography, the Soy-based Infant Formula Market was studied across Americas, Asia-Pacific, and Europe, Middle East & Africa. The Americas is further studied across Argentina, Brazil, Canada, Mexico, and United States. The Asia-Pacific is further studied across China, India, Indonesia, Japan, Malaysia, Philippines, South Korea, and Thailand. The Europe, Middle East & Africa is further studied across France, Germany, Italy, Netherlands, Qatar, Russia, Saudi Arabia, South Africa, Spain, United Arab Emirates, and United Kingdom. Cumulative Impact of COVID-19: COVID-19 is an incomparable global public health emergency that has affected almost every industry, and the long-term effects are projected to impact the industry growth during the forecast period. Our ongoing research amplifies our research framework to ensure the inclusion of underlying COVID-19 issues and potential paths forward. The report delivers insights on COVID-19 considering the changes in consumer behavior and demand, purchasing patterns, re-routing of the supply chain, dynamics of current market forces, and the significant interventions of governments. The updated study provides insights, analysis, estimations, and forecasts, considering the COVID-19 impact on the market. Competitive Strategic Window: The Competitive Strategic Window analyses the competitive landscape in terms of markets, applications, and geographies to help the vendor define an alignment or fit between their capabilities and opportunities for future growth prospects. It describes the optimal or favorable fit for the vendors to adopt successive merger and acquisition strategies, geography expansion, research & development, and new product introduction strategies to execute further business expansion and growth during a forecast period. FPNV Positioning Matrix: The FPNV Positioning Matrix evaluates and categorizes the vendors in the Soy-based Infant Formula Market based on Business Strategy (Business Growth, Industry Coverage, Financial Viability, and Channel Support) and Product Satisfaction (Value for Money, Ease of Use, Product Features, and Customer Support) that aids businesses in better decision making and understanding the competitive landscape. Market Share Analysis: The Market Share Analysis offers the analysis of vendors considering their contribution to the overall market. It provides the idea of its revenue generation into the overall market compared to other vendors in the space. It provides insights into how vendors are performing in terms of revenue generation and customer base compared to others. Knowing market share offers an idea of the size and competitiveness of the vendors for the base year. It reveals the market characteristics in terms of accumulation, fragmentation, dominance, and amalgamation traits. Company Usability Profiles: The report profoundly explores the recent significant developments by the leading vendors and innovation profiles in the Global Soy-based Infant Formula Market, including Abbott Laboratories Inc., ALDI International, Arla Foods, AskDrSears.com, Dis-Chem Pharmacies Ltd, Hochdorf Swiss Nutrition Ltd, H?E?B, LP, John Wiley & Sons, Inc., Kerry Group PLC, Mackenthun’s, Mead Johnson & Company, LLC, MyOrganicCompany, Nestlé S.A., Nutricia North America, Inc., Perrigo Company, Sam’s West, Inc., The Hain Celestial Group, Inc., The Honest Company, Inc., UBUY CO., and Woolworths Ltd. The report provides insights on the following pointers: 1. Market Penetration: Provides comprehensive information on the market offered by the key players 2. Market Development: Provides in-depth information about lucrative emerging markets and analyze penetration across mature segments of the markets 3. Market Diversification: Provides detailed information about new product launches, untapped geographies, recent developments, and investments 4. Competitive Assessment & Intelligence: Provides an exhaustive assessment of market shares, strategies, products, certification, regulatory approvals, patent landscape, and manufacturing capabilities of the leading players 5. Product Development & Innovation: Provides intelligent insights on future technologies, R&D activities, and breakthrough product developments The report answers questions such as: 1. What is the market size and forecast of the Global Soy-based Infant Formula Market? 2. What are the inhibiting factors and impact of COVID-19 shaping the Global Soy-based Infant Formula Market during the forecast period? 3. Which are the products/segments/applications/areas to invest in over the forecast period in the Global Soy-based Infant Formula Market? 4. What is the competitive strategic window for opportunities in the Global Soy-based Infant Formula Market? 5. What are the technology trends and regulatory frameworks in the Global Soy-based Infant Formula Market? 6. What is the market share of the leading vendors in the Global Soy-based Infant Formula Market? 7. What modes and strategic moves are considered suitable for entering the Global Soy-based Infant Formula Market? Read the full report: https://www.reportlinker.com/p06087993/?utm_source=GNW About Reportlinker ReportLinker is an award-winning market research solution. Reportlinker finds and organizes the latest industry data so you get all the market research you need - instantly, in one place. __________________________ Clare: clare@reportlinker.com US: (339)-368-6001 Intl: +1 339-368-6001 ",uncredited,203041-298099,Regional News,Web,,Minyanville,Minyanville,http://finance.minyanville.com,2021-07-08 12:16:13,http://finance.minyanville.com/minyanville/news/read/41553099/soy,North America,,United States,,en,3166,,0,5,Neutral,0,,1,,,,,,This report may be useful for Aldi,0.5,8.33333333333333,1,2.2,14.5669047558312
0,Aldi,8987063646,social-twitter,2021-07-08,2021-07-08 12:43:48,twitter,"That reminds me, must get some eggs next time I’m in @AldiUK https://t.co/Lm8Si1NLlk"," That reminds me, must get some eggs next time I’m in @AldiUK https://t.co/Lm8Si1NLlk",rosellacottage,1413116587410919433,Twitter,Social,,,Twitter,,2021-07-08 12:43:43,https://twitter.com/rosellacottage/status/1413116587410919433,,,North Korea,,en,13415,,0,5,Neutral,1,,,1,,,,,,2,100,0.25,4.125,27.3129464171835
0,Aldi,8987295620,social-twitter,2021-07-08,2021-07-08 12:59:37,twitter,@AldiUK I’ve sent the info email today from you “We wanted to reassure you that your order #….is in safe hands and… https://t.co/qMKpBW3sgf, @AldiUK I’ve sent the info email today from you “We wanted to reassure you that your order #….is in safe hands and is still on track to be delivered within the estimated time frame.” Not helpful.,peskypeople,1413120568048619524,Twitter,Social,,,Twitter,,2021-07-08 12:59:32,https://twitter.com/peskypeople/status/1413120568048619524,,,Gabon,,en,3030,,28,7,Positive,0,,,1,,,,,Costumer's Complain,3,100,0.1,1.21,11.592370967752
0,Aldi,8987577954,social-twitter,2021-07-08,2021-07-08 13:18:58,twitter,@greenboo91 @paulhicks63 @AldiUK Flashing bits and lasers can effect the eyes One temporary and can be laughed off… https://t.co/iQ2vC3THcJ, @greenboo91 @paulhicks63 @AldiUK Flashing bits and lasers can effect the eyes One temporary and can be laughed off The other can blind permanently!,al_ahmair,1413125435295158276,Twitter,Social,,,Twitter,,2021-07-08 13:18:53,https://twitter.com/al_ahmair/status/1413125435295158276,,,United Kingdom,,en,529,,0,5,Neutral,1,,,1,,,1,,,3,100,0.1,1.21,8.01179761570717
0,Aldi,8987780512,social-twitter,2021-07-08,2021-07-08 13:32:57,twitter,RT @iGiveYouWings: @MikebHavin Then you’ve never been to aldi. This is their exact set up, RT @iGiveYouWings: @MikebHavin Then you’ve never been to aldi. This is their exact set up,Ti_Enjoli,1413128953418690565,Twitter,Social,,,Twitter,,2021-07-08 13:32:51,https://twitter.com/Ti_Enjoli/status/1413128953418690565,,,Central African Republic,,en,7336,,0,5,Neutral,1,,,1,,,,,,2,100,0.1,0.66,4.37007142674937
0,Aldi,8988062047,social-twitter,2021-07-08,2021-07-08 13:53:20,twitter,@AldiUK Gin and Prosecco!, @AldiUK Gin and Prosecco!,Libertyh19,1413134084843315210,Twitter,Social,,,Twitter,,2021-07-08 13:53:15,https://twitter.com/Libertyh19/status/1413134084843315210,,,Other / Unknown,,en,7,,0,5,Neutral,1,,,1,,,,,,2,100,0.1,0.66,4.37007142674937
0,Aldi,8988299037,social-twitter,2021-07-08,2021-07-08 14:09:56,twitter,my dog approves of the @AldiUK sliders x https://t.co/j4uOilYTDe, my dog approves of the @AldiUK sliders x https://t.co/j4uOilYTDe,molinnit,1413138259643813890,Twitter,Social,,,Twitter,,2021-07-08 14:09:50,https://twitter.com/molinnit/status/1413138259643813890,,,Sweden,,en,962,,24,7,Positive,0,,,1,,,,,Costumer's Opinion,2,100,0.1,0.66,5.92980151229718
0,Aldi,8988533504,social-twitter,2021-07-08,2021-07-08 14:27:41,twitter,RT @stuckupstace: They ain’t never been to Aldi and it shows, RT @stuckupstace: They ain’t never been to Aldi and it shows,smbiix,1413142729563906060,Twitter,Social,,,Twitter,,2021-07-08 14:27:36,https://twitter.com/smbiix/status/1413142729563906060,,,United States,,en,1059,,0,5,Neutral,1,,,1,,,,,,2,100,0.1,0.66,4.37007142674937
0,Aldi,8988702072,social-twitter,2021-07-08,2021-07-08 14:39:12,twitter,"""Howdon Aldi Death Queue"" is pure class 😂😷👀 @samfendermusic"," ""Howdon Aldi Death Queue"" is pure class 😂😷👀 @samfendermusic",dsavage_1984,1413145628721385491,Twitter,Social,,,Twitter,,2021-07-08 14:39:07,https://twitter.com/dsavage_1984/status/1413145628721385491,,,United Kingdom,,en,902,,0,5,Neutral,1,,,1,,,1,,This is about a song,2,100,0.1,0.66,4.37007142674937
0,Aldi,8988952130,social-twitter,2021-07-08,2021-07-08 14:57:48,twitter,RT @birmingham_live: Aldi shoplifters steal middle aisle popcorn makers from Castle Bromwich store https://t.co/1J9bdgxBBY, RT @birmingham_live: Aldi shoplifters steal middle aisle popcorn makers from Castle Bromwich store https://t.co/1J9bdgxBBY,hiltonholloway,1413150309770162188,Twitter,Social,,,Twitter,,2021-07-08 14:57:43,https://twitter.com/hiltonholloway/status/1413150309770162188,,,Seychelles,,en,4925,,-67,2,Negative,1,,,,1,,,,,2,100,0.25,4.125,-16.8051049585921
0,Aldi,8989311366,social-twitter,2021-07-08,2021-07-08 15:22:50,twitter,"https://t.co/jQOlG1vhNA: ALDI deals July 7-13: Avocados, peaches, blueberries, ground beef &amp; turkey, broccoli flore… https://t.co/oqZuT0LTwH"," https://t.co/jQOlG1vhNA: ALDI deals July 7-13: Avocados, peaches, blueberries, ground beef &amp; turkey, broccoli florets. https://t.co/2hsK2mfB6I via @GoogleNews",ktb213,1413156609149358084,Twitter,Social,,,Twitter,,2021-07-08 15:22:45,https://twitter.com/ktb213/status/1413156609149358084,,,United States,,en,27,,0,5,Neutral,1,,,1,,,,,,3,50,0.1,1.21,8.01179761570717
0,Aldi,8989626934,social-twitter,2021-07-08,2021-07-08 15:44:54,twitter,@greenboo91 @AldiUK The bitter Scots haven't disappointed, @greenboo91 @AldiUK The bitter Scots haven't disappointed,strong_teacher,1413162160163856384,Twitter,Social,,,Twitter,,2021-07-08 15:44:48,https://twitter.com/strong_teacher/status/1413162160163856384,,,United Kingdom,,en,1021,,0,5,Neutral,1,,,1,,,,,,2,100,0.1,0.66,4.37007142674937
0,Aldi,8989861132,social-twitter,2021-07-08,2021-07-08 16:00:37,twitter,"RT @tomdoorley: This evening I'll be hosting a new #AldiWineClinic from 5 to 7pm, Thursday 8 July. The theme is staycation wines, travel in…"," This evening I'll be hosting a new #AldiWineClinic from 5 to 7pm, Thursday 8 July. The theme is staycation wines, travel in a glass. And you can win a €100 @Aldi_Ireland voucher if you RT and ask the best question or made the best comment. Always use the hashtag please!",mamacas92842220,1413166116810207233,Twitter,Social,,,Twitter,,2021-07-08 16:00:32,https://twitter.com/mamacas92842220/status/1413166116810207233,,,Other / Unknown,,en,27,,34,7,Positive,0,,,1,,,,,Broadcast about Aldi,0.5,100,0.1,0.22,2.3377360059335
